Date,Open,High,Low,Close,Volume
2023-09-07,153.10,153.25,150.92,152.65,174,100
2023-09-06,153.98,154.65,151.39,153.43,188,500
2023-09-05,158.26,159.24,149.61,153.43,482,300
2023-09-01,160.99,161.78,159.14,159.20,155,000
2023-08-31,159.81,162.05,159.74,160.09,178,200
2023-08-30,158.32,160.34,158.26,158.97,147,600
2023-08-29,155.41,158.99,155.06,158.26,173,500
2023-08-28,153.53,156.34,153.40,155.85,156,800
2023-08-25,153.22,153.89,150.46,152.60,136,700
2023-08-24,153.16,153.88,151.71,152.25,204,400
2023-08-23,151.81,153.78,151.17,153.11,152,900
2023-08-22,150.45,151.60,149.87,151.00,116,100
2023-08-21,150.10,151.24,148.19,149.51,121,300
2023-08-18,147.78,150.29,147.28,150.11,214,600
2023-08-17,148.81,150.98,147.54,148.86,183,600
2023-08-16,148.63,149.57,147.76,147.82,142,300
2023-08-15,148.00,149.98,146.84,148.84,157,900
2023-08-14,146.98,149.67,146.02,148.48,152,300
2023-08-11,144.01,146.59,143.31,146.05,119,200
2023-08-10,145.02,146.05,143.25,144.52,127,200
2023-08-09,143.70,144.60,142.37,144.07,119,300
2023-08-08,143.67,144.27,142.59,143.93,139,500
2023-08-07,143.63,145.18,142.64,144.34,211,000
2023-08-04,138.54,142.68,136.93,142.54,327,700
2023-08-03,135.00,139.60,131.59,139.16,516,600
2023-08-02,146.17,146.82,144.98,145.79,267,800
2023-08-01,146.02,147.15,146.02,146.38,130,900
2023-07-31,144.93,146.79,144.76,146.69,183,200
2023-07-28,146.60,146.70,144.81,144.93,125,500
2023-07-27,149.11,149.97,144.70,145.96,161,100
2023-07-26,148.16,149.61,147.80,148.40,123,700
2023-07-25,148.34,150.35,147.90,148.92,193,500
2023-07-24,147.71,149.60,147.06,147.97,136,900
2023-07-21,149.48,149.59,146.92,147.61,165,200
2023-07-20,149.50,149.50,147.35,148.77,151,700
2023-07-19,150.70,151.56,148.56,149.22,177,400
2023-07-18,150.26,151.01,149.13,150.27,172,200
2023-07-17,149.54,151.45,149.37,150.26,122,000
2023-07-14,151.01,151.22,148.45,149.25,131,300
2023-07-13,149.11,151.95,149.11,151.02,148,400
2023-07-12,149.03,150.55,148.50,149.04,144,500
2023-07-11,146.95,148.48,145.57,147.71,1,306,500
2023-07-10,142.73,147.06,142.73,146.97,154,500
2023-07-07,143.55,144.72,143.03,143.31,126,200
2023-07-06,143.23,144.18,141.99,143.43,177,500
2023-07-05,145.52,145.68,143.65,144.50,343,000
2023-07-03,145.80,147.09,145.32,146.38,89,700
2023-06-30,147.00,147.23,145.99,146.34,221,000
2023-06-29,143.97,146.09,143.00,145.97,199,500
2023-06-28,142.53,144.79,142.53,143.43,180,000
2023-06-27,142.51,143.58,140.53,143.31,230,200
2023-06-26,142.30,145.25,142.30,142.36,172,700
2023-06-23,142.04,143.25,141.63,142.34,691,800
2023-06-22,143.25,143.79,142.42,143.49,183,100
2023-06-21,142.68,144.16,142.46,143.61,162,800
2023-06-20,143.25,145.60,141.62,142.96,281,000
2023-06-16,145.54,145.99,142.79,144.01,1,183,600
2023-06-15,144.83,146.14,143.78,144.35,317,300
2023-06-14,145.21,147.11,144.16,144.63,399,300
2023-06-13,146.68,147.15,145.58,145.62,245,400
2023-06-12,144.11,147.05,144.11,146.32,248,600
2023-06-09,143.08,146.03,143.08,144.11,277,800
2023-06-08,140.56,143.98,140.56,142.94,258,900
2023-06-07,138.80,141.89,138.80,141.10,295,400
2023-06-06,135.40,138.32,135.40,137.88,247,900
2023-06-05,136.24,137.09,134.12,135.86,248,200
2023-06-02,135.53,137.51,135.30,136.94,286,000
2023-06-01,134.97,136.22,134.58,134.85,256,600
2023-05-31,135.15,136.48,134.84,135.22,482,300
2023-05-30,136.37,137.28,135.86,136.09,171,000
2023-05-26,133.57,136.68,133.57,135.72,254,900
2023-05-25,131.49,135.03,131.49,132.94,244,800
2023-05-24,131.68,132.37,130.85,131.03,197,500
2023-05-23,132.35,133.77,131.68,131.68,265,000
2023-05-22,130.60,132.81,130.39,132.45,242,500
2023-05-19,130.74,131.58,128.78,130.83,240,000
2023-05-18,128.08,130.06,127.61,129.50,321,900
2023-05-17,124.02,128.78,124.02,127.60,437,200
2023-05-16,123.42,124.55,123.30,123.72,202,500
2023-05-15,122.92,124.76,122.92,123.67,140,100
2023-05-12,124.69,125.12,123.18,123.93,163,500
2023-05-11,124.99,126.12,123.78,124.55,480,700
2023-05-10,125.03,126.05,123.30,125.90,811,100
2023-05-09,123.38,124.28,122.33,123.78,127,400
2023-05-08,124.90,124.90,123.08,124.08,160,100
2023-05-05,125.42,126.22,124.37,124.78,233,200
2023-05-04,122.80,124.67,121.91,124.23,265,700
