Date,Open,High,Low,Close,Adj Close,Volume
2023-03-07,73.16,73.55,72.37,72.44,69.88,256,900
2023-03-06,73.24,73.26,72.55,72.98,70.40,200,200
2023-03-03,73.01,73.58,72.72,73.52,70.92,192,300
2023-03-02,72.84,73.48,72.52,72.89,70.31,233,000
2023-03-01,72.99,73.90,72.59,73.17,70.58,282,300
2023-02-28,73.30,74.24,72.53,72.99,70.41,338,500
2023-02-27,74.34,74.68,73.59,73.88,71.27,336,700
2023-02-24,72.93,74.41,72.83,73.81,71.20,511,600
2023-02-23,72.54,74.36,72.50,74.33,71.70,354,100
2023-02-22,72.12,72.51,71.48,72.15,69.60,1,267,500
2023-02-21,72.45,72.98,71.26,71.79,69.25,1,027,700
2023-02-17,74.44,74.55,74.11,74.30,71.67,693,900
2023-02-16,74.20,74.74,74.05,74.36,71.73,949,400
2023-02-15,72.94,74.56,72.90,74.53,71.89,868,900
2023-02-14,72.25,73.24,71.97,72.94,70.36,1,168,200
2023-02-13,72.36,72.94,72.04,72.36,69.80,773,300
2023-02-10,72.25,72.95,72.25,72.36,69.80,290,000
2023-02-09,73.43,73.43,72.48,72.76,70.19,292,200
2023-02-08,73.03,73.72,72.33,72.82,70.24,342,100
2023-02-07,72.75,74.60,72.22,73.49,70.89,579,800
2023-02-06,70.55,70.77,69.66,69.84,67.37,410,800
2023-02-03,70.08,71.86,70.08,71.29,68.77,256,300
2023-02-02,71.66,72.61,70.65,71.29,68.77,302,300
2023-02-01,70.00,71.38,69.15,71.06,68.55,408,500
2023-01-31,68.98,70.00,68.92,69.95,67.48,418,800
2023-01-30,69.31,69.70,68.73,69.03,66.59,244,500
2023-01-27,69.00,69.86,68.74,69.50,67.04,440,500
2023-01-26,68.25,68.77,67.99,68.63,66.20,493,900
2023-01-25,67.53,68.27,67.21,68.21,65.80,285,400
2023-01-24,69.16,69.23,67.81,68.06,65.65,421,700
2023-01-23,67.00,69.67,66.75,69.37,66.92,907,700
2023-01-20,62.56,63.42,61.96,62.92,60.69,395,700
2023-01-19,63.03,63.48,61.00,62.10,59.90,520,600
2023-01-18,59.11,59.80,58.80,59.31,57.21,209,000
2023-01-17,59.00,59.34,58.34,58.95,56.86,163,100
2023-01-13,58.97,59.64,58.68,59.25,57.15,106,300
2023-01-12,59.23,59.57,58.53,59.20,57.11,207,300
2023-01-11,59.21,59.63,58.73,59.04,56.95,181,300
2023-01-10,57.48,59.37,57.48,59.05,56.96,230,200
2023-01-09,58.68,59.93,57.80,58.14,55.75,319,400
2023-01-06,58.67,58.81,57.86,58.28,55.88,202,800
2023-01-05,57.29,58.52,56.82,58.10,55.71,318,200
2023-01-04,56.71,58.77,56.68,57.59,55.22,552,200
2023-01-03,52.75,56.57,52.13,56.22,53.90,752,800
2022-12-30,50.02,50.12,49.34,49.48,47.44,178,900
2022-12-29,50.58,51.40,50.30,50.30,48.23,166,000
2022-12-28,50.12,50.71,49.51,50.28,48.21,161,600
2022-12-27,49.62,50.26,49.18,50.26,48.19,206,000
2022-12-23,49.72,49.89,49.17,49.74,47.69,96,800
2022-12-22,49.13,50.00,48.41,49.99,47.93,270,600
2022-12-21,48.09,49.52,48.09,49.51,47.47,200,200
2022-12-20,47.95,48.46,47.73,47.95,45.98,225,800
2022-12-19,48.34,48.34,47.57,47.97,45.99,275,300
2022-12-16,47.24,49.04,47.11,48.07,46.09,1,180,700
2022-12-15,48.25,48.29,47.59,47.90,45.93,168,600
2022-12-14,49.31,50.03,48.68,48.98,46.96,149,800
2022-12-13,50.69,51.24,49.45,49.52,47.48,195,600
2022-12-12,49.53,49.53,48.98,49.32,47.29,138,800
2022-12-09,49.00,49.78,48.68,49.40,47.37,199,300
2022-12-08,48.44,49.36,48.13,48.33,46.34,133,200
