Date,Open,High,Low,Close,Volume
2023-11-02,200.46,207.23,198.19,207.00,758,500
2023-11-01,209.57,212.50,194.59,197.99,822,900
2023-10-31,213.90,215.00,203.09,209.43,914,200
2023-10-30,207.50,211.21,204.47,209.77,970,000
2023-10-27,204.60,207.56,201.16,207.18,565,000
2023-10-26,200.00,207.38,198.86,204.83,735,500
2023-10-25,203.83,205.23,196.13,198.91,577,900
2023-10-24,206.49,207.50,203.11,205.91,348,200
2023-10-23,203.81,208.73,202.70,205.29,482,800
2023-10-20,204.84,205.15,201.01,204.55,860,400
2023-10-19,209.40,213.74,205.10,205.99,517,500
2023-10-18,211.08,211.13,207.75,209.12,346,400
2023-10-17,212.29,216.57,212.29,212.99,355,800
2023-10-16,207.32,216.00,206.84,214.97,425,300
2023-10-13,210.59,210.59,205.19,206.92,460,900
2023-10-12,218.33,218.33,208.01,210.87,597,200
2023-10-11,222.04,223.27,215.32,217.16,822,600
2023-10-10,222.98,227.54,221.76,222.40,361,900
2023-10-09,221.17,223.46,220.18,222.58,266,600
2023-10-06,220.85,225.02,219.33,223.85,384,000
2023-10-05,227.38,228.48,219.42,222.54,448,400
2023-10-04,232.05,232.05,227.79,230.94,487,500
2023-10-03,230.97,232.89,228.16,230.33,313,300
2023-10-02,236.53,236.70,232.24,233.63,246,000
2023-09-29,238.69,241.66,235.97,236.53,390,000
2023-09-28,226.30,239.01,226.30,236.87,611,800
2023-09-27,224.16,226.98,222.58,225.91,364,600
2023-09-26,225.97,226.65,222.58,223.96,355,400
2023-09-25,225.75,230.76,225.75,228.15,314,500
2023-09-22,228.64,229.79,224.57,227.15,482,200
2023-09-21,232.93,234.33,228.52,228.68,676,200
2023-09-20,245.09,245.49,235.63,235.83,824,900
2023-09-19,252.94,253.72,250.62,252.17,245,000
2023-09-18,250.53,253.52,249.01,253.20,220,000
2023-09-15,255.11,256.18,249.38,251.38,535,200
2023-09-14,251.29,255.10,250.18,254.79,444,100
2023-09-13,251.40,253.02,248.86,250.18,407,600
2023-09-12,254.28,254.58,250.76,251.31,387,600
2023-09-11,257.79,258.13,254.15,254.77,358,400
2023-09-08,262.97,263.13,254.94,256.37,435,000
2023-09-07,268.61,268.81,256.82,264.24,498,100
2023-09-06,273.25,275.02,270.19,272.38,327,200
2023-09-05,275.74,276.98,271.70,273.25,417,300
2023-09-01,276.96,278.76,275.00,275.95,311,900
2023-08-31,279.88,279.88,274.77,275.01,372,800
2023-08-30,272.40,279.83,268.97,279.11,391,000
2023-08-29,268.34,274.72,268.01,273.49,280,800
2023-08-28,270.39,271.31,268.18,269.92,211,000
2023-08-25,267.90,269.47,264.45,268.39,337,300
2023-08-24,270.38,272.70,265.92,265.92,246,300
2023-08-23,269.98,271.22,267.10,270.09,314,800
