Date,Open,High,Low,Close,Volume
2021-11-11,116.89,118.83,116.69,117.66,769,500
2021-11-10,118.22,118.75,116.73,117.30,1,022,100
2021-11-09,117.91,118.99,116.90,118.36,1,365,800
2021-11-08,116.80,118.24,115.73,118.13,905,400
2021-11-05,116.56,117.70,115.63,116.64,770,500
2021-11-04,116.38,117.49,115.73,115.84,911,800
2021-11-03,117.30,117.41,115.98,116.43,1,019,200
2021-11-02,116.56,118.65,116.29,117.11,1,208,800
2021-11-01,118.09,119.72,115.85,116.35,1,604,100
2021-10-29,121.45,123.84,119.43,119.60,1,649,800
2021-10-28,119.82,122.92,118.40,118.73,1,676,600
2021-10-27,120.81,120.98,117.68,118.12,1,216,900
2021-10-26,122.63,122.94,120.27,120.36,1,153,300
2021-10-25,123.89,124.36,122.19,122.37,847,400
2021-10-22,123.83,124.26,122.46,123.86,708,500
2021-10-21,122.43,123.97,121.95,123.66,819,000
2021-10-20,122.29,123.33,121.70,122.65,653,900
2021-10-19,120.50,121.84,118.98,121.78,691,900
2021-10-18,120.97,121.55,120.36,120.50,786,800
2021-10-15,121.71,122.88,120.90,121.24,674,800
2021-10-14,121.86,123.47,121.48,122.41,628,100
2021-10-13,120.32,121.70,119.96,120.96,655,200
2021-10-12,119.30,120.92,119.13,119.71,1,022,700
2021-10-11,116.52,119.50,116.46,118.91,762,400
2021-10-08,117.10,117.82,116.49,116.81,539,100
2021-10-07,114.77,117.70,114.77,116.77,746,700
2021-10-06,113.48,114.81,112.75,114.72,734,600
2021-10-05,113.18,114.51,112.79,113.69,936,900
2021-10-04,113.50,114.56,113.23,113.63,737,000
2021-10-01,113.39,114.65,112.57,113.95,689,900
2021-09-30,114.98,115.53,112.99,113.04,878,100
2021-09-29,115.91,116.79,114.81,114.89,751,300
2021-09-28,115.72,116.46,115.12,115.85,1,017,400
2021-09-27,117.08,117.59,116.18,116.66,740,300
2021-09-24,115.86,117.66,115.78,117.47,909,800
2021-09-23,114.65,116.21,114.63,115.55,626,500
2021-09-22,113.21,114.45,113.21,114.25,832,300
2021-09-21,115.11,115.70,112.69,113.09,830,500
2021-09-20,116.33,116.82,113.99,114.80,856,200
2021-09-17,117.01,117.99,116.83,117.35,1,252,500
2021-09-16,117.32,117.85,117.09,117.41,676,700
2021-09-15,116.69,118.65,116.69,117.53,735,600
2021-09-14,118.24,118.51,116.12,116.34,947,700
2021-09-13,119.81,119.81,117.61,118.22,1,312,400
2021-09-10,122.23,122.89,121.02,121.12,741,900
2021-09-09,123.95,124.82,122.26,122.34,826,100
2021-09-08,123.29,124.83,122.87,123.87,896,000
2021-09-07,124.03,124.03,121.59,122.79,617,800
2021-09-03,125.08,125.36,124.05,124.36,603,900
2021-09-02,125.33,126.08,124.19,125.27,503,900
2021-09-01,125.76,126.09,123.49,125.09,550,800
2021-08-31,126.99,127.75,125.23,125.63,973,800
2021-08-30,126.39,127.42,126.07,126.64,416,600
2021-08-27,126.21,127.13,125.74,126.68,521,300
2021-08-26,126.69,126.98,125.80,126.20,684,100
2021-08-25,126.18,128.22,125.67,126.86,807,700
2021-08-24,126.03,127.53,125.10,126.23,1,694,800
2021-08-23,124.54,125.04,123.11,124.56,844,100
2021-08-20,125.45,125.89,124.66,124.85,670,800
2021-08-19,122.55,125.10,122.26,124.94,893,300
2021-08-18,121.55,123.77,121.55,122.73,616,500
2021-08-17,122.99,123.21,121.23,122.13,853,700
2021-08-16,123.78,123.95,122.79,123.25,812,500
2021-08-13,122.25,123.76,122.00,123.73,709,300
2021-08-12,122.26,122.73,122.13,122.46,593,000
2021-08-11,123.15,123.32,122.39,122.49,807,000
2021-08-10,124.23,124.23,122.66,123.05,655,300
2021-08-09,124.16,124.26,123.36,123.76,636,000
2021-08-06,125.07,125.82,123.95,124.46,585,400
2021-08-05,126.08,126.89,124.95,125.51,667,400
2021-08-04,127.70,127.70,125.64,126.08,590,800
2021-08-03,125.65,128.39,125.65,127.17,718,500
2021-08-02,126.16,126.82,125.09,125.91,1,232,500
2021-07-30,125.23,128.37,125.16,127.10,1,022,200
2021-07-29,124.46,126.29,123.81,125.68,1,301,000
2021-07-28,123.39,124.32,122.67,124.10,902,900
2021-07-27,120.75,123.38,120.70,123.08,1,180,000
2021-07-26,125.50,126.01,118.22,121.10,2,365,400
2021-07-23,124.98,126.00,123.50,125.90,1,216,700
2021-07-22,122.86,125.35,122.67,124.98,1,551,500
2021-07-21,123.76,124.30,122.47,123.22,1,210,000
2021-07-20,120.37,122.70,120.37,121.82,906,700
2021-07-19,121.27,122.90,120.25,120.88,975,100
2021-07-16,123.49,124.09,121.94,122.19,1,209,100
2021-07-15,123.39,124.96,122.64,123.34,959,100
2021-07-14,123.13,124.10,122.91,123.87,868,700
2021-07-13,122.33,123.80,121.92,122.80,719,600
2021-07-12,123.54,123.96,121.54,122.49,1,314,200
2021-07-09,119.20,124.59,119.20,123.80,2,615,500
2021-07-08,116.77,119.16,116.71,118.30,1,248,800
2021-07-07,117.14,117.97,115.46,117.41,1,292,200
2021-07-06,117.13,117.28,115.55,116.34,1,171,600
2021-07-02,117.27,117.29,116.52,116.94,739,200
2021-07-01,115.70,116.99,115.61,116.73,680,700
2021-06-30,116.62,116.64,115.93,116.13,775,800
2021-06-29,118.61,118.61,116.51,116.79,859,600
2021-06-28,117.69,118.08,117.08,117.93,1,221,200
2021-06-25,116.75,117.20,115.65,116.73,971,600
2021-06-24,117.35,117.87,116.00,116.59,908,300
2021-06-23,119.11,119.16,116.35,116.97,749,700
2021-06-22,119.47,120.00,118.75,119.08,571,100
2021-06-21,118.87,119.91,118.42,119.25,715,800
2021-06-18,119.00,119.61,118.60,118.74,1,181,300
2021-06-17,118.87,119.82,118.36,119.11,560,400
2021-06-16,119.04,120.59,118.29,119.12,797,600
2021-06-15,120.87,121.35,118.93,119.37,629,100
2021-06-14,121.33,121.37,119.86,120.97,523,900
2021-06-11,120.50,121.38,120.30,120.67,557,600
2021-06-10,119.78,120.37,119.03,120.25,661,100
2021-06-09,119.69,120.00,118.90,119.70,716,900
2021-06-08,118.62,119.40,118.41,118.91,581,100
2021-06-07,120.32,120.59,118.11,118.24,691,000
2021-06-04,118.17,120.02,117.83,119.99,911,800
2021-06-03,116.40,117.90,115.78,117.81,869,200
2021-06-02,115.55,117.00,115.55,116.64,731,000
2021-06-01,116.70,117.14,114.86,115.57,811,500
2021-05-28,116.07,118.05,116.07,116.98,794,400
2021-05-27,117.47,117.61,115.88,116.45,1,616,200
2021-05-26,118.80,119.18,117.67,118.24,919,600
2021-05-25,119.05,119.27,118.02,118.20,644,600
2021-05-24,118.48,119.63,118.34,119.03,493,900
2021-05-21,118.03,119.41,117.70,118.09,629,500
2021-05-20,117.26,119.29,117.26,117.96,922,800
2021-05-19,114.71,117.13,114.25,117.07,1,079,600
2021-05-18,117.00,117.31,115.55,115.60,766,400
2021-05-17,118.23,119.09,116.38,116.94,822,000
2021-05-14,118.37,119.36,118.15,118.95,612,900
2021-05-13,117.09,118.68,117.08,117.80,810,200
2021-05-12,117.15,118.50,116.66,117.72,1,056,900
2021-05-11,118.20,119.49,117.85,117.93,1,200,200
