Date,Open,High,Low,Close,Volume
"Jun 23, 2023","49.76","49.99","49.45","49.55","1,113,900"
"Jun 22, 2023","50.46","50.59","49.64","50.51","806,500"
"Jun 21, 2023","51.12","51.32","50.56","50.67","1,216,000"
"Jun 20, 2023","52.09","52.37","51.33","51.58","989,200"
"Jun 16, 2023","53.36","53.43","52.64","52.67","1,928,900"
"Jun 15, 2023","51.50","53.18","51.35","52.92","1,099,800"
"Jun 14, 2023","52.07","52.60","51.82","51.92","1,257,100"
"Jun 13, 2023","51.31","52.58","51.31","52.03","1,789,800"
"Jun 12, 2023","50.25","51.08","50.00","51.01","738,800"
"Jun 9, 2023","50.91","51.19","49.96","50.11","848,100"
"Jun 8, 2023","51.01","51.37","50.59","50.70","1,202,700"
"Jun 7, 2023","49.85","51.41","49.78","51.17","1,357,800"
"Jun 6, 2023","48.36","49.84","48.23","49.58","751,300"
"Jun 5, 2023","49.50","49.56","48.41","48.52","889,800"
"Jun 2, 2023","48.51","49.70","48.30","49.56","1,269,500"
"Jun 1, 2023","46.85","48.27","46.67","48.03","1,530,600"
"May 31, 2023","47.08","47.67","46.41","46.67","2,571,300"
"May 30, 2023","47.75","47.93","47.17","47.46","1,028,000"
"May 26, 2023","46.63","47.40","46.59","47.19","961,000"
"May 25, 2023","46.91","46.92","45.93","46.40","834,600"
"May 24, 2023","47.06","47.25","46.10","46.55","995,000"
"May 23, 2023","48.14","48.81","47.39","47.53","922,500"
"May 22, 2023","47.86","48.74","47.44","48.62","797,300"
"May 19, 2023","48.87","48.87","47.61","47.86","977,800"
"May 18, 2023","48.29","48.96","47.82","48.82","832,200"
"May 17, 2023","47.08","48.33","46.84","48.13","1,018,000"
"May 16, 2023","47.50","47.75","46.61","46.70","1,052,600"
"May 15, 2023","46.82","47.92","46.47","47.81","734,100"
"May 12, 2023","46.90","46.95","46.34","46.74","897,500"
"May 11, 2023","47.46","47.74","46.52","46.74","825,900"
"May 10, 2023","47.71","47.89","46.96","47.66","866,100"
"May 9, 2023","47.01","47.51","46.92","47.29","925,300"
"May 8, 2023","48.06","48.19","47.45","47.55","924,100"
"May 5, 2023","48.49","48.60","47.67","48.05","1,242,700"
"May 4, 2023","47.28","47.76","46.82","47.60","1,558,900"
"May 3, 2023","47.09","48.57","46.13","47.41","2,550,600"
"May 2, 2023","46.71","46.75","45.43","45.98","1,835,600"
"May 1, 2023","47.17","47.46","46.78","46.91","1,323,400"
"Apr 28, 2023","46.69","47.25","46.69","47.10","942,200"
"Apr 27, 2023","46.51","46.68","46.04","46.66","891,900"
"Apr 26, 2023","45.80","46.50","45.56","46.15","958,600"
"Apr 25, 2023","47.14","47.14","45.67","45.82","1,095,600"
"Apr 24, 2023","47.46","47.63","46.95","47.51","937,300"
"Apr 21, 2023","47.23","47.60","46.92","47.46","846,300"
"Apr 20, 2023","47.04","47.56","46.85","47.23","1,034,900"
"Apr 19, 2023","47.89","48.23","47.46","47.60","1,376,000"
