Date,Open,High,Low,Close,Adj Close,Volume
"Jul 5, 2022","206.55","212.23","205.25","212.23","205.04","738,400"
"Jul 1, 2022","208.61","210.47","206.58","210.08","202.96","503,100"
"Jun 30, 2022","207.31","211.06","206.90","209.60","202.50","753,600"
"Jun 29, 2022","209.88","210.05","206.78","209.73","202.62","485,100"
"Jun 28, 2022","217.41","218.58","210.19","210.24","203.11","472,600"
"Jun 27, 2022","217.18","218.45","213.86","217.12","209.76","598,800"
"Jun 24, 2022","212.91","217.51","212.91","217.33","209.96","963,900"
"Jun 23, 2022","210.52","212.81","210.08","211.08","203.93","630,200"
"Jun 22, 2022","205.59","211.95","204.09","209.81","202.70","942,300"
"Jun 21, 2022","204.48","206.75","203.97","205.18","198.23","1,127,900"
"Jun 17, 2022","197.74","204.67","197.52","202.84","195.97","1,955,600"
"Jun 16, 2022","198.88","199.71","195.18","197.00","190.32","846,900"
"Jun 15, 2022","205.46","206.52","200.32","203.11","196.23","694,500"
"Jun 14, 2022","0.79","","","","",""
"Jun 14, 2022","202.78","205.55","201.31","203.31","196.42","893,500"
"Jun 13, 2022","204.46","205.53","201.60","202.61","194.98","902,200"
"Jun 10, 2022","210.73","211.69","207.38","209.25","201.37","574,200"
"Jun 9, 2022","217.57","218.87","214.25","214.25","206.18","508,500"
"Jun 8, 2022","220.43","220.93","217.50","217.86","209.66","415,600"
"Jun 7, 2022","219.14","222.08","217.87","221.97","213.61","506,000"
"Jun 6, 2022","227.14","227.90","220.16","221.25","212.92","574,200"
"Jun 3, 2022","222.16","226.89","221.14","225.55","217.06","1,030,700"
"Jun 2, 2022","217.11","224.37","215.92","224.11","215.67","630,800"
"Jun 1, 2022","221.19","222.52","215.67","217.62","209.42","511,100"
"May 31, 2022","220.21","221.60","217.92","219.74","211.47","1,257,400"
"May 27, 2022","220.00","223.02","219.82","223.01","214.61","527,600"
"May 26, 2022","215.49","219.20","214.74","217.88","209.68","825,900"
"May 25, 2022","214.70","216.31","212.66","213.44","205.40","1,363,100"
"May 24, 2022","211.02","215.77","209.56","214.65","206.57","1,006,900"
"May 23, 2022","214.25","214.99","210.50","212.79","204.78","1,024,000"
"May 20, 2022","212.23","212.91","205.64","210.28","202.36","1,893,400"
"May 19, 2022","205.07","213.59","203.29","210.26","202.34","1,548,500"
"May 18, 2022","211.05","211.42","202.63","205.47","197.73","1,128,300"
